DAXP014KP,2017-12-21T00:00:00.000,CLIFFS,94,A,1,ROUTINE INSPECTION,EE0000904,3626 W SUNSET BLVD,LOS ANGELES,FA0015849,CA,90026,OW0008362,CLIFFS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CLIFFS,ACTIVE,PR0020076
DAM75VRIA,2017-12-21T00:00:00.000,WH POKE BAR INC.,95,A,1,ROUTINE INSPECTION,EE0000605,6215 TOPANGA CANYON BLVD,LOS ANGELES,FA0240884,CA,91367,OW0236903,WH POKE BAR INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,WH POKE BAR INC.,ACTIVE,PR0188943
DAZLMVRWZ,2017-12-21T00:00:00.000,MICROSOFT THEATER,96,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,BASEMENT MAIN BAR,ACTIVE,PR0047985
DASHGUVYC,2017-12-21T00:00:00.000,JAM,91,A,1,ROUTINE INSPECTION,EE0000869,3981 W 6TH ST,LOS ANGELES,FA0221401,CA,90020,OW0226498,Y & K ENTERTAINMENT CORPORATION,RESTAURANT (31-60) SEATS HIGH RISK,1635,JAM,ACTIVE,PR0176382
DACFSHGZR,2017-12-21T00:00:00.000,JAMBA JUICE #527,94,A,1,ROUTINE INSPECTION,EE0000697,2919 LOS FELIZ BLVD STE 2,LOS ANGELES,FA0179170,CA,90039,OW0182303,"FRESH JUICE DEVELOPMENT, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,JAMBA JUICE #527,ACTIVE,PR0172721
DARTCKXTK,2017-12-21T00:00:00.000,PANDA EXPRESS #1212,98,A,1,ROUTINE INSPECTION,EE0000857,5543 W SUNSET BLVD,LOS ANGELES,FA0043733,CA,90028,OW0027458,PANDA EXPRESS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,PANDA EXPRESS #1212,ACTIVE,PR0037180
DAKFDWJER,2017-12-21T00:00:00.000,MARISCOS EL CAMARON PELADO RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0000740,2676 PASADENA AVE,LOS ANGELES,FA0171318,CA,90031,OW0178408,HUGO ERNESTO LEON SANCHEZ,RESTAURANT (31-60) SEATS HIGH RISK,1635,MARISCOS EL CAMARON PELADO RESTAURANT,ACTIVE,PR0161378
DACUVRYGS,2017-12-21T00:00:00.000,FRESH AND MEATY BURGERS,95,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000839,3016 W FLORENCE AVE,LOS ANGELES,FA0024042,CA,90043,OW0016321,"HOOD, WILLIE",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FRESH AND MEATY BURGERS,ACTIVE,PR0025655
DAUNNA50K,2017-12-21T00:00:00.000,MICROSOFT THEATER,100,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOGE GALLERY BOX SOUTH,ACTIVE,PR0007091
DA7HOHASZ,2017-12-21T00:00:00.000,HAYATO,97,A,1,ROUTINE INSPECTION,EE0000366,1320 E 7TH ST # 126,LOS ANGELES,FA0252544,CA,90021,OW0246301,"HAYATO RESTAURANT, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,HAYATO,ACTIVE,PR0201858
DATYPM02Q,2017-12-21T00:00:00.000,INK SACK,93,A,1,ROUTINE INSPECTION,EE0000633,380 WORLD WAY T48,LOS ANGELES,FA0138168,CA,90045,OW0016382,HOST INTERNATIONAL INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,INK SACK,ACTIVE,PR0122412
DAKAUQZZ2,2017-12-21T00:00:00.000,MILLIE'S COFFEE SHOP,96,A,1,ROUTINE INSPECTION,EE0000904,3524 W SUNSET BLVD,LOS ANGELES,FA0066966,CA,90026,OW0003629,"BABISH, IVETTE",RESTAURANT (0-30) SEATS HIGH RISK,1632,MILLIE'S COFFEE SHOP,ACTIVE,PR0031846
DAGTIKCEG,2017-12-21T00:00:00.000,ANDANTE COFFEE ROASTERS,93,A,1,ROUTINE INSPECTION,EE0000923,2201 W SUNSET BLVD,LOS ANGELES,FA0163593,CA,90026,OW0127190,STEVE S HYUN,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ANDANTE COFFEE ROASTERS,ACTIVE,PR0151817
DAB04V01T,2017-12-21T00:00:00.000,LA AZTECA TORTILLERIA & RESTAURANT,93,A,1,ROUTINE INSPECTION,EE0001049,4538 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0174885,CA,90022,OW0181495,LA TORTILLERIA Y RESTAURANTE CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA AZTECA TORTILLERIA & RESTAURANT,ACTIVE,PR0167957
DA8YBTJ72,2017-12-21T00:00:00.000,MICROSOFT THEATER,98,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (151 + ) SEATS MODERATE RISK,1640,LOGE MAIN BAR,ACTIVE,PR0032060
DABGNAHWO,2017-12-21T00:00:00.000,THE PORTER JUNCTION CAFE,99,A,1,ROUTINE INSPECTION,EE0000366,2350 PORTER ST,LOS ANGELES,FA0051659,CA,90021,OW0022144,"LOPEZ, ANNETTE E.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,THE PORTER JUNCTION CAFE,ACTIVE,PR0012953
DAV6PPDZJ,2017-12-21T00:00:00.000,RESTAURANTE EL QUETZALITO,92,A,1,ROUTINE INSPECTION,EE0001025,5406 S NORMANDIE AVE,LOS ANGELES,FA0203403,CA,90037,OW0208598,RICARDO RAMOS,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RESTAURANTE EL QUETZALITO,ACTIVE,PR0175752
DA6GK39GZ,2016-01-06T00:00:00.000,GUSHI,92,A,1,ROUTINE INSPECTION,EE0000911,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917
DASUPSY7E,2017-12-21T00:00:00.000,CARLS JR #212,98,A,1,ROUTINE INSPECTION,EE0000366,1751 S SOTO ST,LOS ANGELES,FA0252554,CA,90023,OW0242903,"PALISADES RESTAURANT GROUP, INC.",RESTAURANT (61-150) SEATS MODERATE RISK,1637,CARLS JR #212,ACTIVE,PR0201869
DAHR2ZC1P,2017-12-21T00:00:00.000,MICROSOFT THEATER,99,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LOGE GALLERY BOX NORTH,ACTIVE,PR0035649
DAGZWY0LU,2017-12-21T00:00:00.000,MICROSOFT THEATER,99,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MEZZ GALLERY BOX SOUTH,ACTIVE,PR0037753
DAKIJM35U,2017-12-21T00:00:00.000,SUBWAY #12484,97,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0000836,5339 W CENTINELA AVE STE #A,LOS ANGELES,FA0071216,CA,90045,OW0181657,"LSBC, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #12484,ACTIVE,PR0036778
DABDR0OYT,2017-12-21T00:00:00.000,DONUT FARM,90,A,1,ROUTINE INSPECTION,EE0000923,2609 W SUNSET BLVD,LOS ANGELES,FA0203689,CA,90026,OW0208835,"PEEPPLES DONUTS, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DONUT FARM,ACTIVE,PR0176092
DAKCMAI9A,2017-12-21T00:00:00.000,PUPUSERIA CUSCATLAN,90,A,1,ROUTINE INSPECTION,EE0001025,608 E 59TH ST,LOS ANGELES,FA0252655,CA,90001-1002,OW0036249,MARIA EUGENIA TORRES,RESTAURANT (0-30) SEATS HIGH RISK,1632,PUPUSERIA CUSCATLAN,ACTIVE,PR0201988
DAVEJ0PMF,2017-12-21T00:00:00.000,SAWYER,94,A,1,ROUTINE INSPECTION,EE0000904,3705 SUNSET BLVD,LOS ANGELES,FA0223963,CA,90026,OW0228539,3705 GROUP LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,SAWYER - KETTLE BLACK,ACTIVE,PR0189321
DASEMQJI9,2017-12-21T00:00:00.000,MICROSOFT THEATER,95,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ORCHESTRA WING BAR NORTH,ACTIVE,PR0039861
DAFHKYMFW,2017-12-21T00:00:00.000,MICROSOFT THEATER,100,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,VIP LOUNGE,ACTIVE,PR0043388
DALHSAIR8,2017-12-21T00:00:00.000,AHIPOKI BOWL,97,A,1,ROUTINE INSPECTION,EE0000857,5553 W SUNSET BLVD # 101,LOS ANGELES,FA0240951,CA,90028,OW0208493,AHI MAHI ENTERPRISE LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,AHIPOKI BOWL,ACTIVE,PR0189012
DAIY2DC2J,2017-12-21T00:00:00.000,COGNOSCENTI COFFEE,98,A,1,ROUTINE INSPECTION,EE0000366,1118 SAN JULIAN ST,LOS ANGELES,FA0240999,CA,90015,OW0236998,COGDTLA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,COGNOSCENTI COFFEE,ACTIVE,PR0189069
DANMRMV0T,2017-12-21T00:00:00.000,HANNAM CHAIN SNACK BAR,94,A,1,ROUTINE INSPECTION,EE0000884,2740 W OLYMPIC BLVD,LOS ANGELES,FA0064805,CA,90006,OW0014757,"HANNAM CHAIN USA, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,HANNAM CHAIN SNACK BAR,ACTIVE,PR0042991
DALMQLH5F,2017-12-21T00:00:00.000,HUNGRY HAROLD'S,91,A,1,ROUTINE INSPECTION,EE0000006,3453 W SLAUSON AVE,LOS ANGELES,FA0029682,CA,90043,OW0007987,"CHUN, JOON HO0 ET AL",RESTAURANT (0-30) SEATS HIGH RISK,1632,HUNGRY HAROLD'S,ACTIVE,PR0026468
DA0GTCDC3,2017-12-21T00:00:00.000,NEW ORLEANS FISH MARKET,92,A,1,ROUTINE INSPECTION,EE0000006,2212 W VERNON AVE,LOS ANGELES,FA0067524,CA,90008,OW0012691,"GANIER,BERNARD","FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1612,NEW ORLEANS FISH MARKET,ACTIVE,PR0041352
DA0ZUVLUL,2017-12-21T00:00:00.000,SAWYER,94,A,1,ROUTINE INSPECTION,EE0000904,3705 SUNSET BLVD,LOS ANGELES,FA0223963,CA,90026,OW0228539,3705 GROUP LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SAWYER,ACTIVE,PR0179123
DA803CB0H,2017-12-21T00:00:00.000,JOHN SERVICE STATION,99,A,1,ROUTINE INSPECTION,EE0000195,105 E EL SEGUNDO BLVD,LOS ANGELES,FA0064428,CA,90061,OW0017833,JOHN SERVICE STATION INC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,JOHN SERVICE STATION,ACTIVE,PR0001371
DAONAT6QW,2017-12-21T00:00:00.000,MICROSOFT THEATER,95,A,1,ROUTINE INSPECTION,EE0000633,777 W CHICK HEARN CT,LOS ANGELES,FA0014694,CA,90015,OW0021612,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ORCHESTRA WING BAR SOUTH,ACTIVE,PR0023386
DAUURUF20,2017-12-21T00:00:00.000,PEKING DUMPLING,96,A,1,ROUTINE INSPECTION,EE0000884,2740 W OLYMPIC BLVD,LOS ANGELES,FA0138750,CA,90006,OW0102062,XIANSHU SHEN,RESTAURANT (0-30) SEATS HIGH RISK,1632,PEKING DUMPLING,ACTIVE,PR0123112
DA1BT9SZM,2017-12-21T00:00:00.000,MYUNG GA JJAM BONG,91,A,1,ROUTINE INSPECTION,EE0000884,2740 W OLYMPIC BLVD # 4,LOS ANGELES,FA0242945,CA,90005,OW0238473,JIN'S STONE INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,MYUNG GA JJAM BONG,ACTIVE,PR0191149
DANS383SH,2017-12-21T00:00:00.000,HUBERT'S LIQUOR STORE,97,A,1,ROUTINE INSPECTION,EE0000006,4307 LEIMERT BLVD,LOS ANGELES,FA0029659,CA,90008,OW0039863,"YOON, SOON N","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,HUBERT'S LIQUOR STORE,ACTIVE,PR0024879
DAKBEDD2D,2017-12-20T00:00:00.000,YOSHINOYA #1147,97,A,1,ROUTINE INSPECTION,EE0000699,3959 WILSHIRE BLVD STE A3-A5,LOS ANGELES,FA0041761,CA,90010,OW0101581,"YOSHINOYA AMERICA, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,YOSHINOYA BEEF BOWL REST,ACTIVE,PR0020378
DADV9AH0H,2017-12-20T00:00:00.000,"THIRTEEN SINCE 2017, INC.",91,A,1,ROUTINE INSPECTION,EE0000884,2500 W 8TH ST # 108,LOS ANGELES,FA0249802,CA,90057-3860,OW0244011,"THIRTEEN SINCE 2017, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,"THIRTEEN SINCE 2017, INC.",ACTIVE,PR0198604
DALR07NQA,2017-12-20T00:00:00.000,MARISCOS EL JATO,90,A,1,ROUTINE INSPECTION,EE0000997,2936 E 4TH ST,LOS ANGELES,FA0023835,CA,90033,OW0029500,RAMIREZ LUIS G,RESTAURANT (61-150) SEATS HIGH RISK,1638,MARISCOS EL JATO,ACTIVE,PR0041520
DADXH0SGN,2017-12-20T00:00:00.000,THE ORCHARD,95,A,1,ROUTINE INSPECTION,EE0000117,11444 W OLYMPIC BLVD,LOS ANGELES,FA0142720,CA,90064-1549,OW0105348,"GUCKENHEIMER SERVICES, LLC.",RESTAURANT (151 + ) SEATS HIGH RISK,1641,THE ORCHARD,ACTIVE,PR0128823
DAF8ZK4W6,2017-12-20T00:00:00.000,MASHTI ICE CREAM,98,A,1,ROUTINE INSPECTION,EE0000835,1525 N LA BREA AVE,LOS ANGELES,FA0160528,CA,90028,OW0125489,FROZEN DELICACY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MASHTI ICE CREAM,ACTIVE,PR0148616
DABQDZEEQ,2017-12-20T00:00:00.000,PACIFIC DINING CAR,90,A,1,ROUTINE INSPECTION,EE0000721,1310 W 6TH ST,LOS ANGELES,FA0043443,CA,90017,OW0027150,PACIFIC DINING CAR INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,PACIFIC DINING CAR,ACTIVE,PR0014510
DAPEXG4Q0,2017-12-20T00:00:00.000,TACO BELL #3141,91,A,1,ROUTINE INSPECTION,EE0000729,1408 W CENTURY BLVD,LOS ANGELES,FA0036007,CA,90044,OW0027407,PALO VERDE INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,TACO BELL #3141,ACTIVE,PR0030112
DAMJF6NJH,2017-12-20T00:00:00.000,LE BALCON BAKERY,90,A,1,ROUTINE INSPECTION,EE0000835,1523 LA BREA AVE,LOS ANGELES,FA0160121,CA,90028,OW0125103,"LE BALCON BAKERY, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LE BALCON BAKERY,ACTIVE,PR0148205
DAROW5OCP,2017-12-20T00:00:00.000,FOOD 4 LESS #362,98,A,1,ROUTINE INSPECTION,EE0000857,5420 W SUNSET BLVD,LOS ANGELES,FA0062176,CA,90027,OW0012108,"FOOD 4 LESS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FOOD 4 LESS #362,ACTIVE,PR0015147
DA3LBPUVS,2017-12-20T00:00:00.000,MAYTES JUGOS & RASPADOS,99,A,1,ROUTINE INSPECTION,EE0000366,1300 SOTO ST STE 9,LOS ANGELES,FA0066627,CA,90023,OW0029489,RAMIREZ TERESA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,MAYTES JUGOS & RASPADOS,ACTIVE,PR0007462
DASF3F0JN,2017-12-20T00:00:00.000,JASON'S ON BROADWAY,96,A,1,ROUTINE INSPECTION,EE0000721,900 S BROADWAY,LOS ANGELES,FA0172045,CA,90015,OW0179097,PAS GROUP INC,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1614,JASON'S ON BROADWAY,ACTIVE,PR0164549
DAMBAONE6,2017-12-20T00:00:00.000,SUBWAY #1763,93,A,1,ROUTINE INSPECTION,EE0000699,3959 WILSHIRE BLVD STE B-7,LOS ANGELES,FA0071199,CA,90010,OW0008464,"COHAN-HEDYOOD, BEHZAD",RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #1763,ACTIVE,PR0000177
DA02BEDAL,2017-12-20T00:00:00.000,IHOP #782,92,A,1,ROUTINE INSPECTION,EE0000733,8600 S SEPULVEDA BLVD # #0000,LOS ANGELES,FA0063833,CA,90045,OW0002172,ALISAL VENTURES LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,IHOP #782,ACTIVE,PR0033387
DA5Y2L64H,2017-12-20T00:00:00.000,HONG KONG RESTAURANT,73,C,1,ROUTINE INSPECTION,EE0001049,5122 WHITTIER BLVD,LOS ANGELES,FA0247996,CA,90022-3927,OW0242504,HUIJUAN ZHANG,RESTAURANT (31-60) SEATS HIGH RISK,1635,HONG KONG RESTAURANT,ACTIVE,PR0196651
DAYFF0PYV,2017-12-20T00:00:00.000,LEO'S MARKET,99,A,1,ROUTINE INSPECTION,EE0000195,11875 S MAIN ST,LOS ANGELES,FA0238802,CA,90061,OW0235224,JONATHAN GOMEZ,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,LEO'S MARKET,ACTIVE,PR0186731
DAIM7CJQ0,2017-12-20T00:00:00.000,PIZZA HUT #26178,94,A,1,ROUTINE INSPECTION,EE0000699,3959 WILSHIRE BLVD STE B-11,LOS ANGELES,FA0044161,CA,90010,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT #026178,ACTIVE,PR0016759
DADTOMBLD,2017-12-20T00:00:00.000,BAMBO GARDEN,95,A,1,ROUTINE INSPECTION,EE0000729,8844 S VERMONT AVE,LOS ANGELES,FA0008028,CA,90044,OW0020860,"LAU, JACK",RESTAURANT (0-30) SEATS HIGH RISK,1632,BAMBO GARDEN,ACTIVE,PR0028241
DAHD6ROBM,2017-12-20T00:00:00.000,BASIC,90,A,1,ROUTINE INSPECTION,EE0000854,3372 W 8TH ST,LOS ANGELES,FA0245976,CA,90005,OW0240935,"JUSTIN WILSHIRE, INC",RESTAURANT (61-150) SEATS MODERATE RISK,1637,BASIC,ACTIVE,PR0194370
DAP185YSI,2017-12-20T00:00:00.000,SABORES DEL PERU,90,A,1,ROUTINE INSPECTION,EE0000366,1015 WALL ST STE 123,LOS ANGELES,FA0242973,CA,90015-2392,OW0238493,CESAR C MALPARTIDA,RESTAURANT (0-30) SEATS HIGH RISK,1632,SABORES DEL PERU,ACTIVE,PR0191187
DAA0YMQZV,2017-12-20T00:00:00.000,SONSONATE GRILL,85,B,1,ROUTINE INSPECTION,EE0000006,5011 S WESTERN AVE,LOS ANGELES,FA0070692,CA,90062,OW0020563,"LAGUARDIA ENTERPRISES, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,SONSONATE GRILL,ACTIVE,PR0034659
DALYQOU8D,2017-12-20T00:00:00.000,OPERA HOUSE BAKERY,83,B,1,ROUTINE INSPECTION,EE0000854,833 S WESTERN AVE 38,LOS ANGELES,FA0144652,CA,90005,OW0107439,"OMG CODE, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,OPERA HOUSE BAKERY,ACTIVE,PR0130741
DAARBF28C,2017-12-20T00:00:00.000,COCO FRESH TEA AND JUICE,94,A,1,ROUTINE INSPECTION,EE0000699,3470 W 6TH ST # 2B,LOS ANGELES,FA0252436,CA,90020-2556,OW0246208,TCJP LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,COCO FRESH TEA AND JUICE,ACTIVE,PR0201705
DA0RHRKRG,2017-12-20T00:00:00.000,ALVAREZ BAKERY,97,A,1,ROUTINE INSPECTION,EE0000557,4125 CITY TERRACE DR,LOS ANGELES,FA0057346,CA,90063,OW0002358,ALVAREZ MARIA G,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ALVAREZ BAKERY,ACTIVE,PR0033197
DA64GDSKG,2017-12-20T00:00:00.000,CEMITAS POBLANAS MI MAGDALENA RESTAURANT #2,90,A,1,ROUTINE INSPECTION,EE0000997,3049 E 4TH ST,LOS ANGELES,FA0171512,CA,90063-3153,OW0178587,DEYSI FLORES-MOTA,RESTAURANT (31-60) SEATS HIGH RISK,1635,CEMITAS POBLANAS MI MAGDALENA RESTAURANT #2,ACTIVE,PR0163911
DALGATOHP,2017-12-20T00:00:00.000,EL PUEBLO PRODUCE MARKET,93,A,1,ROUTINE INSPECTION,EE0000006,4706 S WESTERN AVE,LOS ANGELES,FA0061566,CA,90062,OW0006469,"CASTANON, LUCI E.","FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL PUEBLO PRODUCE MARKET,ACTIVE,PR0016001
DAO8R8JKI,2017-12-20T00:00:00.000,SAN SALVADOR,92,A,1,ROUTINE INSPECTION,EE0000884,1828 S VERMONT AVE,LOS ANGELES,FA0046962,CA,90006,OW0030481,"RODRIGUEZ, ANA MARIA",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SAN SALVADOR,ACTIVE,PR0022683
DAFCROSWF,2017-12-20T00:00:00.000,THE RAMEN JOINT,96,A,1,ROUTINE INSPECTION,EE0000733,6220 W 87TH ST,LOS ANGELES,FA0238799,CA,90045,OW0235221,JK RAMEN LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,THE RAMEN JOINT,ACTIVE,PR0186728
DANSEO1RK,2017-12-20T00:00:00.000,PAPER TIGER,98,A,1,ROUTINE INSPECTION,EE0001003,4574 BEVERLY BLVD,LOS ANGELES,FA0245639,CA,90004,OW0240647,MILD ROAR PARTNERS,RESTAURANT (31-60) SEATS HIGH RISK,1635,PAPER TIGER,ACTIVE,PR0194013
DA5VXLWCC,2017-12-20T00:00:00.000,TOMMY TACO,91,A,401,OWNER INITIATED ROUTINE INSPECT.,EE0001048,970 GAYLEY AVE,LOS ANGELES,FA0072711,CA,90024,OW0001916,AJA INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,TOMMY TACO,ACTIVE,PR0023458
DAGSZNEZ4,2017-12-20T00:00:00.000,BIG MAMA'S DONUTS,97,A,1,ROUTINE INSPECTION,EE0000923,5409 N FIGUEROA ST,LOS ANGELES,FA0005628,CA,90042,OW0035878,"THONG, PETER",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BIG MAMA'S DONUTS,ACTIVE,PR0001859
DAHMIUKKJ,2017-12-20T00:00:00.000,NOLD'S LIQUOR,99,A,1,ROUTINE INSPECTION,EE0000195,10801 S BROADWAY,LOS ANGELES,FA0173634,CA,90061-2019,OW0180391,BYUNG YUL HAN,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,NOLD'S LIQUOR,ACTIVE,PR0166407
DAWGNI08F,2017-12-20T00:00:00.000,SUPER A FOODS,93,A,1,ROUTINE INSPECTION,EE0000923,2925 DIVISION ST,LOS ANGELES,FA0035292,CA,90065,OW0034451,SUPER A FOODS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUPER A FOODS-BAKERY,ACTIVE,PR0039987
DALLPIWBS,2017-12-20T00:00:00.000,FOOD 4 LESS #777,95,A,1,ROUTINE INSPECTION,EE0000729,1820 W SLAUSON AVE,LOS ANGELES,FA0023438,CA,90047,OW0012108,"FOOD 4 LESS, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,FOOD 4 LESS BAKERS&DELI #777,ACTIVE,PR0024536
DAWXFWJ06,2017-12-20T00:00:00.000,BONAVENTURE BREWING CO REST,94,A,1,ROUTINE INSPECTION,EE0000721,404 S FIGUEROA ST STE 418A,LOS ANGELES,FA0010408,CA,90017,OW0004998,BONAVENTURE BREWING CO REST,RESTAURANT (151 + ) SEATS HIGH RISK,1641,BONAVENTURE BREWING CO REST,ACTIVE,PR0048125
DAYJWYFA0,2017-12-20T00:00:00.000,TACOSWAY,90,A,1,ROUTINE INSPECTION,EE0000838,7980 SUNSET BLVD,LOS ANGELES,FA0245635,CA,90046,OW0240644,TACOSWAY SUNSET,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOSWAY,ACTIVE,PR0194008
DAV7QAW0N,2017-12-20T00:00:00.000,OCHA RESTAURANT,94,A,1,ROUTINE INSPECTION,EE0000857,5405 W SUNSET BLVD,LOS ANGELES,FA0067837,CA,90027,OW0038430,WANGPHOKA KHEMWADEE B,RESTAURANT (31-60) SEATS HIGH RISK,1635,OCHA RESTAURANT,ACTIVE,PR0023741
DAFG779FQ,2017-12-20T00:00:00.000,A PLACE CALLED HOME,97,A,1,ROUTINE INSPECTION,EE0000721,2830 S CENTRAL AVE,LOS ANGELES,FA0240745,CA,90011,OW0236786,A PLACE CALLED HOME,RESTAURANT (0-30) SEATS MODERATE RISK,1631,A PLACE CALLED HOME,ACTIVE,PR0188796
DAVUJ1ZSA,2017-12-20T00:00:00.000,SAN JUAN HUCTZINCO PANADERIA Y PIZZERIA,91,A,1,ROUTINE INSPECTION,EE0000557,3017 WABASH AVE,LOS ANGELES,FA0170095,CA,90063-2717,OW0133059,JUAN MIGUEL HERNANDEZ,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SAN JUAN HUCTZINCO PANADERIA Y PIZZERIA,ACTIVE,PR0160551
DAREKISOX,2017-12-20T00:00:00.000,POLLO CAMPERO,97,A,1,ROUTINE INSPECTION,EE0000729,1890 W SLAUSON AVE,LOS ANGELES,FA0252162,CA,90047,OW0245983,"POLLO CAMPERO OF CALIFORNIA, LLC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,POLLO CAMPERO,ACTIVE,PR0201396
DA4FLYOPX,2017-12-20T00:00:00.000,HOTEL NORMANDIE,95,A,1,ROUTINE INSPECTION,EE0000699,605 S NORMANDIE AVE,LOS ANGELES,FA0151034,CA,90005-2621,OW0116766,NORMANDIE HOTEL LA LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CASSELL'S HAMBURGERS,ACTIVE,PR0156237
DAR7QC80T,2017-12-20T00:00:00.000,HOTEL NORMANDIE,94,A,1,ROUTINE INSPECTION,EE0000699,605 S NORMANDIE AVE,LOS ANGELES,FA0151034,CA,90005-2621,OW0116766,NORMANDIE HOTEL LA LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,HOTEL NORMANDIE - KITCHEN,ACTIVE,PR0187744
